행정구역(시군구)별,성별,연령별,인구 (명)
 화순군,여자,40 - 44세,1707.5
 화순군,여자,45 - 49세,2283.5
 화순군,여자,50 - 54세,2473.5
 화순군,여자,55 - 59세,2577
 화순군,여자,60 - 64세,2434
 화순군,여자,65 - 69세,1895
 화순군,여자,70 - 74세,2004
 화순군,여자,75 - 79세,2398.5
 화순군,여자,80세 이상,3594.5
 화순군,여자,80 - 84세,2051.5
 화순군,여자,85세 이상,1543
 화순군,여자,85 - 89세,1080.5
 화순군,여자,90 - 94세,362
 화순군,여자,95 - 99세,87
 화순군,여자,100세 이상,13.5
 장흥군,계,계,37858.5
 장흥군,계,0 - 4세,882
 장흥군,계,5 - 9세,1171.5
 장흥군,계,10 - 14세,1261
 장흥군,계,15 - 19세,1651.5
 장흥군,계,20 - 24세,1775
 장흥군,계,25 - 29세,1402.5
 장흥군,계,30 - 34세,1247.5
 장흥군,계,35 - 39세,1623.5
 장흥군,계,40 - 44세,1749
 장흥군,계,45 - 49세,2434
 장흥군,계,50 - 54세,2972.5
 장흥군,계,55 - 59세,3387
 장흥군,계,60 - 64세,3568.5
 장흥군,계,65 - 69세,2821
 장흥군,계,70 - 74세,2760
 장흥군,계,75 - 79세,2741
 장흥군,계,80세 이상,4411
 장흥군,계,80 - 84세,2456.5
 장흥군,계,85세 이상,1954.5
 장흥군,계,85 - 89세,1353.5
 장흥군,계,90 - 94세,475.5
 장흥군,계,95 - 99세,115
 장흥군,계,100세 이상,10.5
 장흥군,남자,계,18382
 장흥군,남자,0 - 4세,466
 장흥군,남자,5 - 9세,589
 장흥군,남자,10 - 14세,667.5
 장흥군,남자,15 - 19세,862
 장흥군,남자,20 - 24세,996
 장흥군,남자,25 - 29세,763.5
 장흥군,남자,30 - 34세,640
 장흥군,남자,35 - 39세,891
 장흥군,남자,40 - 44세,978.5
 장흥군,남자,45 - 49세,1339.5
 장흥군,남자,50 - 54세,1666.5
 장흥군,남자,55 - 59세,1765.5
 장흥군,남자,60 - 64세,1800.5
 장흥군,남자,65 - 69세,1384
 장흥군,남자,70 - 74세,1218
 장흥군,남자,75 - 79세,1085.5
 장흥군,남자,80세 이상,1269
 장흥군,남자,80 - 84세,809
 장흥군,남자,85세 이상,460
 장흥군,남자,85 - 89세,346.5
 장흥군,남자,90 - 94세,92.5
 장흥군,남자,95 - 99세,20
 장흥군,남자,100세 이상,1
 장흥군,여자,계,19476.5
 장흥군,여자,0 - 4세,416
 장흥군,여자,5 - 9세,582.5
 장흥군,여자,10 - 14세,593.5
 장흥군,여자,15 - 19세,789.5
 장흥군,여자,20 - 24세,779
 장흥군,여자,25 - 29세,639
 장흥군,여자,30 - 34세,607.5
 장흥군,여자,35 - 39세,732.5
 장흥군,여자,40 - 44세,770.5
 장흥군,여자,45 - 49세,1094.5
 장흥군,여자,50 - 54세,1306
 장흥군,여자,55 - 59세,1621.5
 장흥군,여자,60 - 64세,1768
 장흥군,여자,65 - 69세,1437
 장흥군,여자,70 - 74세,1542
 장흥군,여자,75 - 79세,1655.5
 장흥군,여자,80세 이상,3142
 장흥군,여자,80 - 84세,1647.5
 장흥군,여자,85세 이상,1494.5
 장흥군,여자,85 - 89세,1007
 장흥군,여자,90 - 94세,383
 장흥군,여자,95 - 99세,95
 장흥군,여자,100세 이상,9.5
 강진군,계,계,34647.5
 강진군,계,0 - 4세,821
 강진군,계,5 - 9세,1036.5
 강진군,계,10 - 14세,1193
 강진군,계,15 - 19세,1400
 강진군,계,20 - 24세,1614.5
 강진군,계,25 - 29세,1298.5
 강진군,계,30 - 34세,1120
 강진군,계,35 - 39세,1412
 강진군,계,40 - 44세,1590.5
 강진군,계,45 - 49세,2197
 강진군,계,50 - 54세,2550.5
 강진군,계,55 - 59세,3137.5
 강진군,계,60 - 64세,3397.5
 강진군,계,65 - 69세,2641.5
 강진군,계,70 - 74세,2668.5
 강진군,계,75 - 79세,2598.5
 강진군,계,80세 이상,3970.5
 강진군,계,80 - 84세,2326.5
 강진군,계,85세 이상,1644
 강진군,계,85 - 89세,1161.5
 강진군,계,90 - 94세,402.5
 강진군,계,95 - 99세,73.5
 강진군,계,100세 이상,6.5
 강진군,남자,계,16711
 강진군,남자,0 - 4세,392.5
 강진군,남자,5 - 9세,533
 강진군,남자,10 - 14세,607
 강진군,남자,15 - 19세,721
 강진군,남자,20 - 24세,904.5
 강진군,남자,25 - 29세,719
 강진군,남자,30 - 34세,562
 강진군,남자,35 - 39세,735
 강진군,남자,40 - 44세,875.5
 강진군,남자,45 - 49세,1242
 강진군,남자,50 - 54세,1427.5
 강진군,남자,55 - 59세,1620.5
 강진군,남자,60 - 64세,1730
 강진군,남자,65 - 69세,1275
 강진군,남자,70 - 74세,1203.5
 강진군,남자,75 - 79세,1022
 강진군,남자,80세 이상,1141
 강진군,남자,80 - 84세,776
 강진군,남자,85세 이상,365
 강진군,남자,85 - 89세,275
 강진군,남자,90 - 94세,73.5
 강진군,남자,95 - 99세,15.5
 강진군,남자,100세 이상,1
 강진군,여자,계,17936.5
 강진군,여자,0 - 4세,428.5
 강진군,여자,5 - 9세,503.5
 강진군,여자,10 - 14세,586
 강진군,여자,15 - 19세,679
 강진군,여자,20 - 24세,710
 강진군,여자,25 - 29세,579.5
 강진군,여자,30 - 34세,558
 강진군,여자,35 - 39세,677
 강진군,여자,40 - 44세,715
 강진군,여자,45 - 49세,955
 강진군,여자,50 - 54세,1123
 강진군,여자,55 - 59세,1517
 강진군,여자,60 - 64세,1667.5
 강진군,여자,65 - 69세,1366.5
 강진군,여자,70 - 74세,1465
 강진군,여자,75 - 79세,1576.5
 강진군,여자,80세 이상,2829.5
 강진군,여자,80 - 84세,1550.5
 강진군,여자,85세 이상,1279
 강진군,여자,85 - 89세,886.5
 강진군,여자,90 - 94세,329
 강진군,여자,95 - 99세,58
 강진군,여자,100세 이상,5.5
 해남군,계,계,68999.5
 해남군,계,0 - 4세,2062.5
 해남군,계,5 - 9세,2134.5
 해남군,계,10 - 14세,2468.5
 해남군,계,15 - 19세,2963.5
 해남군,계,20 - 24세,3204
 해남군,계,25 - 29세,2427
 해남군,계,30 - 34세,2298
 해남군,계,35 - 39세,2977.5
 해남군,계,40 - 44세,3560
 해남군,계,45 - 49세,4573.5
 해남군,계,50 - 54세,5382.5
 해남군,계,55 - 59세,6258
 해남군,계,60 - 64세,6745.5
 해남군,계,65 - 69세,5258.5
 해남군,계,70 - 74세,5087.5
 해남군,계,75 - 79세,5000.5
 해남군,계,80세 이상,6598
 해남군,계,80 - 84세,3911
 해남군,계,85세 이상,2687
 해남군,계,85 - 89세,1898
 해남군,계,90 - 94세,620.5
 해남군,계,95 - 99세,149
 해남군,계,100세 이상,19.5
 해남군,남자,계,34053
 해남군,남자,0 - 4세,1076.5
 해남군,남자,5 - 9세,1037
 해남군,남자,10 - 14세,1273.5
 해남군,남자,15 - 19세,1550.5
 해남군,남자,20 - 24세,1790
 해남군,남자,25 - 29세,1343
 해남군,남자,30 - 34세,1185.5
 해남군,남자,35 - 39세,1544
 해남군,남자,40 - 44세,1977.5
 해남군,남자,45 - 49세,2647
 해남군,남자,50 - 54세,3036
 해남군,남자,55 - 59세,3382
 해남군,남자,60 - 64세,3441.5
 해남군,남자,65 - 69세,2511.5
 해남군,남자,70 - 74세,2387
 해남군,남자,75 - 79세,1953.5
 해남군,남자,80세 이상,1917
 해남군,남자,80 - 84세,1316
 해남군,남자,85세 이상,601
 해남군,남자,85 - 89세,459
 해남군,남자,90 - 94세,123
 해남군,남자,95 - 99세,19
 해남군,남자,100세 이상,0
 해남군,여자,계,34946.5
 해남군,여자,0 - 4세,986
 해남군,여자,5 - 9세,1097.5
 해남군,여자,10 - 14세,1195
 해남군,여자,15 - 19세,1413
 해남군,여자,20 - 24세,1414
 해남군,여자,25 - 29세,1084
 해남군,여자,30 - 34세,1112.5
 해남군,여자,35 - 39세,1433.5
 해남군,여자,40 - 44세,1582.5
 해남군,여자,45 - 49세,1926.5
 해남군,여자,50 - 54세,2346.5
 해남군,여자,55 - 59세,2876
 해남군,여자,60 - 64세,3304
 해남군,여자,65 - 69세,2747
 해남군,여자,70 - 74세,2700.5
 해남군,여자,75 - 79세,3047
 해남군,여자,80세 이상,4681
 해남군,여자,80 - 84세,2595
 해남군,여자,85세 이상,2086
 해남군,여자,85 - 89세,1439
 해남군,여자,90 - 94세,497.5
 해남군,여자,95 - 99세,130
 해남군,여자,100세 이상,19.5
 영암군,계,계,53651
 영암군,계,0 - 4세,1723.5
 영암군,계,5 - 9세,2019.5
 영암군,계,10 - 14세,2072.5
 영암군,계,15 - 19세,2498
 영암군,계,20 - 24세,2862.5
 영암군,계,25 - 29세,2191
 영암군,계,30 - 34세,2019.5
 영암군,계,35 - 39세,2989.5
 영암군,계,40 - 44세,3309
 영암군,계,45 - 49세,4142.5
 영암군,계,50 - 54세,4561
 영암군,계,55 - 59세,4765
 영암군,계,60 - 64세,4418.5
 영암군,계,65 - 69세,3332.5
 영암군,계,70 - 74세,3143
 영암군,계,75 - 79세,3176
 영암군,계,80세 이상,4427.5
 영암군,계,80 - 84세,2575.5
 영암군,계,85세 이상,1852
 영암군,계,85 - 89세,1352
 영암군,계,90 - 94세,402.5
 영암군,계,95 - 99세,89
 영암군,계,100세 이상,8.5
 영암군,남자,계,27599
 영암군,남자,0 - 4세,864.5
 영암군,남자,5 - 9세,1016.5
 영암군,남자,10 - 14세,1085
 영암군,남자,15 - 19세,1354.5
 영암군,남자,20 - 24세,1629
 영암군,남자,25 - 29세,1251.5
 영암군,남자,30 - 34세,1063
 영암군,남자,35 - 39세,1693.5
 영암군,남자,40 - 44세,1965.5
 영암군,남자,45 - 49세,2452.5
 영암군,남자,50 - 54세,2670
 영암군,남자,55 - 59세,2662
 영암군,남자,60 - 64세,2335
 영암군,남자,65 - 69세,1618.5
 영암군,남자,70 - 74세,1415
 영암군,남자,75 - 79세,1215
 영암군,남자,80세 이상,1308
 영암군,남자,80 - 84세,840.5
 영암군,남자,85세 이상,467.5
 영암군,남자,85 - 89세,372
 영암군,남자,90 - 94세,77
 영암군,남자,95 - 99세,17
 영암군,남자,100세 이상,1.5
 영암군,여자,계,26052
 영암군,여자,0 - 4세,859
 영암군,여자,5 - 9세,1003
 영암군,여자,10 - 14세,987.5
 영암군,여자,15 - 19세,1143.5
 영암군,여자,20 - 24세,1233.5
 영암군,여자,25 - 29세,939.5
 영암군,여자,30 - 34세,956.5
 영암군,여자,35 - 39세,1296
 영암군,여자,40 - 44세,1343.5
 영암군,여자,45 - 49세,1690
 영암군,여자,50 - 54세,1891
 영암군,여자,55 - 59세,2103
 영암군,여자,60 - 64세,2083.5
 영암군,여자,65 - 69세,1714
 영암군,여자,70 - 74세,1728
 영암군,여자,75 - 79세,1961
 영암군,여자,80세 이상,3119.5
 영암군,여자,80 - 84세,1735
 영암군,여자,85세 이상,1384.5
 영암군,여자,85 - 89세,980
 영암군,여자,90 - 94세,325.5
 영암군,여자,95 - 99세,72
 영암군,여자,100세 이상,7
 무안군,계,계,83167.5
 무안군,계,0 - 4세,2928.5
 무안군,계,5 - 9세,4583.5
 무안군,계,10 - 14세,4595
 무안군,계,15 - 19세,4415.5
 무안군,계,20 - 24세,4611.5
 무안군,계,25 - 29세,3843.5
 무안군,계,30 - 34세,3831
 무안군,계,35 - 39세,5948
 무안군,계,40 - 44세,6330.5
 무안군,계,45 - 49세,6603.5
 무안군,계,50 - 54세,6330
 무안군,계,55 - 59세,6230
 무안군,계,60 - 64세,5836.5
 무안군,계,65 - 69세,4596
 무안군,계,70 - 74세,4086.5
 무안군,계,75 - 79세,3746.5
 무안군,계,80세 이상,4651.5
 무안군,계,80 - 84세,2723
 무안군,계,85세 이상,1928.5
 무안군,계,85 - 89세,1341.5
 무안군,계,90 - 94세,474.5
 무안군,계,95 - 99세,94.5
 무안군,계,100세 이상,18
 무안군,남자,계,41746.5
 무안군,남자,0 - 4세,1515.5
 무안군,남자,5 - 9세,2329
 무안군,남자,10 - 14세,2342.5
 무안군,남자,15 - 19세,2250
 무안군,남자,20 - 24세,2529.5
 무안군,남자,25 - 29세,2036.5
 무안군,남자,30 - 34세,1974
 무안군,남자,35 - 39세,3012.5
 무안군,남자,40 - 44세,3273
 무안군,남자,45 - 49세,3612
 무안군,남자,50 - 54세,3499
 무안군,남자,55 - 59세,3403
 무안군,남자,60 - 64세,2949.5
 무안군,남자,65 - 69세,2255
 무안군,남자,70 - 74세,1952
 무안군,남자,75 - 79세,1493.5
 무안군,남자,80세 이상,1320
 무안군,남자,80 - 84세,873
 무안군,남자,85세 이상,447
 무안군,남자,85 - 89세,352.5
 무안군,남자,90 - 94세,86.5
 무안군,남자,95 - 99세,6.5
 무안군,남자,100세 이상,1.5
 무안군,여자,계,41421
 무안군,여자,0 - 4세,1413
 무안군,여자,5 - 9세,2254.5
 무안군,여자,10 - 14세,2252.5
 무안군,여자,15 - 19세,2165.5
 무안군,여자,20 - 24세,2082
 무안군,여자,25 - 29세,1807
 무안군,여자,30 - 34세,1857
 무안군,여자,35 - 39세,2935.5
 무안군,여자,40 - 44세,3057.5
 무안군,여자,45 - 49세,2991.5
 무안군,여자,50 - 54세,2831
 무안군,여자,55 - 59세,2827
 무안군,여자,60 - 64세,2887
 무안군,여자,65 - 69세,2341
 무안군,여자,70 - 74세,2134.5
 무안군,여자,75 - 79세,2253
 무안군,여자,80세 이상,3331.5
 무안군,여자,80 - 84세,1850
 무안군,여자,85세 이상,1481.5
 무안군,여자,85 - 89세,989
 무안군,여자,90 - 94세,388
 무안군,여자,95 - 99세,88
 무안군,여자,100세 이상,16.5
 함평군,계,계,32098
 함평군,계,0 - 4세,632.5
 함평군,계,5 - 9세,811.5
 함평군,계,10 - 14세,912.5
 함평군,계,15 - 19세,1202.5
 함평군,계,20 - 24세,1427
 함평군,계,25 - 29세,1164.5
 함평군,계,30 - 34세,976.5
 함평군,계,35 - 39세,1186.5
 함평군,계,40 - 44세,1449
 함평군,계,45 - 49세,2068.5
 함평군,계,50 - 54세,2544
 함평군,계,55 - 59세,2990.5
 함평군,계,60 - 64세,3188
 함평군,계,65 - 69세,2566
 함평군,계,70 - 74세,2520.5
 함평군,계,75 - 79세,2668.5
 함평군,계,80세 이상,3789.5
 함평군,계,80 - 84세,2261
 함평군,계,85세 이상,1528.5
 함평군,계,85 - 89세,1064.5
 함평군,계,90 - 94세,367.5
 함평군,계,95 - 99세,88
 함평군,계,100세 이상,8.5
 함평군,남자,계,16104.5
 함평군,남자,0 - 4세,335
 함평군,남자,5 - 9세,416
 함평군,남자,10 - 14세,475.5
 함평군,남자,15 - 19세,649.5
 함평군,남자,20 - 24세,813
 함평군,남자,25 - 29세,711
 함평군,남자,30 - 34세,533
 함평군,남자,35 - 39세,645.5
 함평군,남자,40 - 44세,841.5
 함평군,남자,45 - 49세,1261
 함평군,남자,50 - 54세,1549
 함평군,남자,55 - 59세,1672.5
 함평군,남자,60 - 64세,1718
 함평군,남자,65 - 69세,1244
 함평군,남자,70 - 74세,1150.5
 함평군,남자,75 - 79세,998.5
 함평군,남자,80세 이상,1091
 함평군,남자,80 - 84세,720
 함평군,남자,85세 이상,371
 함평군,남자,85 - 89세,265.5
 함평군,남자,90 - 94세,94
 함평군,남자,95 - 99세,11.5
 함평군,남자,100세 이상,0
 함평군,여자,계,15993.5
 함평군,여자,0 - 4세,297.5
 함평군,여자,5 - 9세,395.5
 함평군,여자,10 - 14세,437
 함평군,여자,15 - 19세,553
 함평군,여자,20 - 24세,614
 함평군,여자,25 - 29세,453.5
 함평군,여자,30 - 34세,443.5
 함평군,여자,35 - 39세,541
 함평군,여자,40 - 44세,607.5
 함평군,여자,45 - 49세,807.5
 함평군,여자,50 - 54세,995
 함평군,여자,55 - 59세,1318
 함평군,여자,60 - 64세,1470
 함평군,여자,65 - 69세,1322
 함평군,여자,70 - 74세,1370
 함평군,여자,75 - 79세,1670
 함평군,여자,80세 이상,2698.5
 함평군,여자,80 - 84세,1541
 함평군,여자,85세 이상,1157.5
 함평군,여자,85 - 89세,799
 함평군,여자,90 - 94세,273.5
 함평군,여자,95 - 99세,76.5
 함평군,여자,100세 이상,8.5
 영광군,계,계,52970
 영광군,계,0 - 4세,2000.5
 영광군,계,5 - 9세,1778.5
 영광군,계,10 - 14세,1994
 영광군,계,15 - 19세,2283
 영광군,계,20 - 24세,2683
 영광군,계,25 - 29세,2405
 영광군,계,30 - 34세,2283
 영광군,계,35 - 39세,2622
 영광군,계,40 - 44세,2905
 영광군,계,45 - 49세,3694
 영광군,계,50 - 54세,4061.5
 영광군,계,55 - 59세,4501
 영광군,계,60 - 64세,4565
 영광군,계,65 - 69세,3668.5
 영광군,계,70 - 74세,3584.5
 영광군,계,75 - 79세,3557
 영광군,계,80세 이상,4384.5
 영광군,계,80 - 84세,2659
 영광군,계,85세 이상,1725.5
 영광군,계,85 - 89세,1197
 영광군,계,90 - 94세,401.5
 영광군,계,95 - 99세,105
 영광군,계,100세 이상,22
 영광군,남자,계,26445.5
 영광군,남자,0 - 4세,1020.5
 영광군,남자,5 - 9세,906.5
 영광군,남자,10 - 14세,1023.5
 영광군,남자,15 - 19세,1196
 영광군,남자,20 - 24세,1526.5
 영광군,남자,25 - 29세,1304.5
 영광군,남자,30 - 34세,1184
 영광군,남자,35 - 39세,1379.5
 영광군,남자,40 - 44세,1641.5
 영광군,남자,45 - 49세,2110.5
 영광군,남자,50 - 54세,2309
 영광군,남자,55 - 59세,2401.5
 영광군,남자,60 - 64세,2367.5
 영광군,남자,65 - 69세,1750
 영광군,남자,70 - 74세,1638
 영광군,남자,75 - 79세,1398.5
 영광군,남자,80세 이상,1288
 영광군,남자,80 - 84세,866.5
 영광군,남자,85세 이상,421.5
 영광군,남자,85 - 89세,319.5
 영광군,남자,90 - 94세,90.5
 영광군,남자,95 - 99세,10.5
 영광군,남자,100세 이상,1
 영광군,여자,계,26524.5
 영광군,여자,0 - 4세,980
 영광군,여자,5 - 9세,872
 영광군,여자,10 - 14세,970.5
 영광군,여자,15 - 19세,1087
 영광군,여자,20 - 24세,1156.5
 영광군,여자,25 - 29세,1100.5
 영광군,여자,30 - 34세,1099
 영광군,여자,35 - 39세,1242.5
 영광군,여자,40 - 44세,1263.5
 영광군,여자,45 - 49세,1583.5
 영광군,여자,50 - 54세,1752.5
 영광군,여자,55 - 59세,2099.5
 영광군,여자,60 - 64세,2197.5
 영광군,여자,65 - 69세,1918.5
 영광군,여자,70 - 74세,1946.5
 영광군,여자,75 - 79세,2158.5
 영광군,여자,80세 이상,3096.5
 영광군,여자,80 - 84세,1792.5
 영광군,여자,85세 이상,1304
 영광군,여자,85 - 89세,877.5
 영광군,여자,90 - 94세,311
 영광군,여자,95 - 99세,94.5
 영광군,여자,100세 이상,21
 장성군,계,계,44714.5
 장성군,계,0 - 4세,1357.5
 장성군,계,5 - 9세,1576
 장성군,계,10 - 14세,1562.5
 장성군,계,15 - 19세,1810
 장성군,계,20 - 24세,2126
 장성군,계,25 - 29세,2364
 장성군,계,30 - 34세,1636
 장성군,계,35 - 39세,2173
 장성군,계,40 - 44세,2447.5
 장성군,계,45 - 49세,3139
 장성군,계,50 - 54세,3522.5
 장성군,계,55 - 59세,3974.5
 장성군,계,60 - 64세,3918
 장성군,계,65 - 69세,3083.5
 장성군,계,70 - 74세,2991
 장성군,계,75 - 79세,2953
 장성군,계,80세 이상,4080.5
 장성군,계,80 - 84세,2391
 장성군,계,85세 이상,1689.5
 장성군,계,85 - 89세,1210.5
 장성군,계,90 - 94세,379.5
 장성군,계,95 - 99세,85
 장성군,계,100세 이상,14.5
 장성군,남자,계,22983
 장성군,남자,0 - 4세,695
 장성군,남자,5 - 9세,790
 장성군,남자,10 - 14세,819.5
 장성군,남자,15 - 19세,966.5
 장성군,남자,20 - 24세,1202.5
 장성군,남자,25 - 29세,1475.5
 장성군,남자,30 - 34세,853.5
 장성군,남자,35 - 39세,1165.5
 장성군,남자,40 - 44세,1394
 장성군,남자,45 - 49세,1828.5
 장성군,남자,50 - 54세,2064
 장성군,남자,55 - 59세,2217.5
 장성군,남자,60 - 64세,2116
 장성군,남자,65 - 69세,1531.5
 장성군,남자,70 - 74세,1412.5
 장성군,남자,75 - 79세,1195.5
 장성군,남자,80세 이상,1255.5
 장성군,남자,80 - 84세,808
 장성군,남자,85세 이상,447.5
 장성군,남자,85 - 89세,339.5
 장성군,남자,90 - 94세,88.5
 장성군,남자,95 - 99세,18
 장성군,남자,100세 이상,1.5
 장성군,여자,계,21731.5
 장성군,여자,0 - 4세,662.5
 장성군,여자,5 - 9세,786
 장성군,여자,10 - 14세,743
 장성군,여자,15 - 19세,843.5
 장성군,여자,20 - 24세,923.5
 장성군,여자,25 - 29세,888.5
 장성군,여자,30 - 34세,782.5
 장성군,여자,35 - 39세,1007.5
